<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.03.20	09:02:00	1.08679	1.08683	1.08677	1.08679	24	0	1
2024.03.20	09:03:00	1.08678	1.08678	1.08662	1.08662	39	0	1
2024.03.20	09:04:00	1.08662	1.08667	1.08659	1.08664	19	0	0
2024.03.20	09:05:00	1.08664	1.08680	1.08663	1.08680	22	0	1
2024.03.20	09:06:00	1.08680	1.08683	1.08677	1.08679	35	0	1
2024.03.20	09:07:00	1.08680	1.08692	1.08680	1.08689	28	0	1
2024.03.20	09:08:00	1.08689	1.08703	1.08686	1.08702	28	0	1
2024.03.20	09:09:00	1.08702	1.08704	1.08702	1.08704	27	0	1
2024.03.20	09:10:00	1.08704	1.08717	1.08703	1.08714	45	0	0
2024.03.20	09:11:00	1.08713	1.08714	1.08708	1.08713	39	0	1
2024.03.20	09:12:00	1.08714	1.08718	1.08710	1.08714	30	0	1
2024.03.20	09:13:00	1.08714	1.08715	1.08710	1.08713	26	0	1
2024.03.20	09:14:00	1.08713	1.08719	1.08713	1.08719	14	0	1
2024.03.20	09:15:00	1.08719	1.08719	1.08699	1.08708	31	0	0
2024.03.20	09:16:00	1.08709	1.08710	1.08702	1.08708	52	0	1
2024.03.20	09:17:00	1.08708	1.08708	1.08698	1.08704	30	0	0
2024.03.20	09:18:00	1.08704	1.08705	1.08697	1.08697	27	0	1
2024.03.20	09:19:00	1.08697	1.08698	1.08673	1.08674	35	0	1
2024.03.20	09:20:00	1.08674	1.08688	1.08672	1.08687	43	0	1
2024.03.20	09:21:00	1.08687	1.08694	1.08684	1.08690	31	0	1
2024.03.20	09:22:00	1.08690	1.08695	1.08688	1.08691	33	0	0
2024.03.20	09:23:00	1.08691	1.08691	1.08688	1.08689	21	0	1
2024.03.20	09:24:00	1.08689	1.08694	1.08687	1.08689	29	0	1
2024.03.20	09:25:00	1.08689	1.08694	1.08686	1.08686	19	0	1
2024.03.20	09:26:00	1.08689	1.08692	1.08688	1.08689	24	0	1
2024.03.20	09:27:00	1.08689	1.08691	1.08679	1.08679	20	0	1
2024.03.20	09:28:00	1.08679	1.08688	1.08678	1.08688	14	0	1
2024.03.20	09:29:00	1.08688	1.08692	1.08684	1.08689	22	0	2
2024.03.20	09:30:00	1.08689	1.08699	1.08689	1.08693	37	0	0
2024.03.20	09:31:00	1.08691	1.08694	1.08688	1.08688	19	0	0
2024.03.20	09:32:00	1.08688	1.08694	1.08678	1.08693	30	0	0
2024.03.20	09:33:00	1.08693	1.08707	1.08693	1.08705	26	0	1
2024.03.20	09:34:00	1.08705	1.08709	1.08703	1.08708	30	0	1
2024.03.20	09:35:00	1.08708	1.08709	1.08693	1.08693	26	0	0
2024.03.20	09:36:00	1.08693	1.08703	1.08693	1.08694	32	0	1
2024.03.20	09:37:00	1.08694	1.08698	1.08693	1.08694	18	0	2
2024.03.20	09:38:00	1.08694	1.08704	1.08692	1.08700	34	0	1
2024.03.20	09:39:00	1.08700	1.08703	1.08699	1.08699	12	0	1
2024.03.20	09:40:00	1.08697	1.08699	1.08693	1.08699	26	0	1
2024.03.20	09:41:00	1.08699	1.08702	1.08692	1.08693	29	0	1
2024.03.20	09:42:00	1.08693	1.08694	1.08689	1.08693	29	0	1
2024.03.20	09:43:00	1.08693	1.08698	1.08689	1.08689	14	0	1
2024.03.20	09:44:00	1.08689	1.08693	1.08679	1.08683	34	0	0
2024.03.20	09:45:00	1.08683	1.08684	1.08668	1.08670	51	0	0
2024.03.20	09:46:00	1.08670	1.08671	1.08666	1.08670	27	0	0
2024.03.20	09:47:00	1.08670	1.08673	1.08663	1.08664	37	0	0
2024.03.20	09:48:00	1.08664	1.08669	1.08661	1.08663	17	0	0
2024.03.20	09:49:00	1.08663	1.08665	1.08658	1.08658	21	0	0
2024.03.20	09:50:00	1.08658	1.08664	1.08657	1.08664	29	0	0
2024.03.20	09:51:00	1.08663	1.08663	1.08649	1.08649	23	0	0
2024.03.20	09:52:00	1.08649	1.08666	1.08649	1.08659	40	0	0
2024.03.20	09:53:00	1.08660	1.08670	1.08660	1.08668	37	0	0
2024.03.20	09:54:00	1.08669	1.08669	1.08654	1.08655	39	0	0
2024.03.20	09:55:00	1.08655	1.08666	1.08654	1.08655	24	0	0
2024.03.20	09:56:00	1.08655	1.08660	1.08653	1.08654	37	0	0
2024.03.20	09:57:00	1.08654	1.08661	1.08652	1.08661	33	0	0
2024.03.20	09:58:00	1.08660	1.08666	1.08659	1.08661	29	0	1
2024.03.20	09:59:00	1.08661	1.08665	1.08654	1.08654	35	0	1
2024.03.20	10:00:00	1.08653	1.08653	1.08633	1.08633	37	0	1
2024.03.20	10:01:00	1.08633	1.08633	1.08608	1.08614	37	0	0
2024.03.20	10:02:00	1.08614	1.08614	1.08598	1.08598	41	0	0
2024.03.20	10:03:00	1.08598	1.08599	1.08587	1.08595	36	0	0
2024.03.20	10:04:00	1.08595	1.08595	1.08577	1.08588	39	0	0
2024.03.20	10:05:00	1.08588	1.08588	1.08574	1.08574	48	0	0
2024.03.20	10:06:00	1.08574	1.08578	1.08566	1.08567	34	0	0
2024.03.20	10:07:00	1.08567	1.08572	1.08561	1.08561	37	0	0
2024.03.20	10:08:00	1.08561	1.08576	1.08561	1.08576	37	0	0
2024.03.20	10:09:00	1.08576	1.08584	1.08576	1.08581	37	0	0
2024.03.20	10:10:00	1.08581	1.08601	1.08581	1.08597	50	0	0
2024.03.20	10:11:00	1.08597	1.08602	1.08587	1.08592	38	0	1
2024.03.20	10:12:00	1.08592	1.08593	1.08573	1.08573	37	0	0
2024.03.20	10:13:00	1.08573	1.08577	1.08567	1.08569	36	0	0
2024.03.20	10:14:00	1.08569	1.08573	1.08566	1.08566	29	0	1
2024.03.20	10:15:00	1.08566	1.08566	1.08551	1.08553	45	0	0
2024.03.20	10:16:00	1.08553	1.08561	1.08547	1.08557	38	0	0
2024.03.20	10:17:00	1.08557	1.08564	1.08556	1.08561	38	0	0
2024.03.20	10:18:00	1.08561	1.08572	1.08561	1.08561	43	0	1
2024.03.20	10:19:00	1.08561	1.08562	1.08551	1.08561	30	0	1
2024.03.20	10:20:00	1.08561	1.08565	1.08557	1.08561	40	0	0
2024.03.20	10:21:00	1.08561	1.08563	1.08556	1.08562	20	0	1
2024.03.20	10:22:00	1.08562	1.08573	1.08562	1.08573	35	0	1
2024.03.20	10:23:00	1.08573	1.08580	1.08572	1.08578	33	0	0
2024.03.20	10:24:00	1.08578	1.08585	1.08577	1.08578	50	0	0
2024.03.20	10:25:00	1.08578	1.08594	1.08578	1.08593	43	0	1
2024.03.20	10:26:00	1.08593	1.08593	1.08584	1.08589	42	0	0
2024.03.20	10:27:00	1.08589	1.08593	1.08586	1.08586	44	0	1
2024.03.20	10:28:00	1.08586	1.08587	1.08566	1.08572	54	0	0
2024.03.20	10:29:00	1.08573	1.08578	1.08570	1.08572	44	0	1
2024.03.20	10:30:00	1.08572	1.08574	1.08571	1.08572	21	0	2
2024.03.20	10:31:00	1.08572	1.08572	1.08565	1.08567	21	0	1
2024.03.20	10:32:00	1.08567	1.08569	1.08566	1.08568	14	0	0
2024.03.20	10:33:00	1.08568	1.08568	1.08561	1.08562	20	0	1
2024.03.20	10:34:00	1.08562	1.08563	1.08558	1.08558	31	0	1
2024.03.20	10:35:00	1.08558	1.08558	1.08552	1.08552	9	0	2
2024.03.20	10:36:00	1.08552	1.08552	1.08545	1.08546	17	0	0
2024.03.20	10:37:00	1.08547	1.08547	1.08531	1.08541	25	0	1
2024.03.20	10:38:00	1.08538	1.08541	1.08531	1.08531	21	0	0
2024.03.20	10:39:00	1.08531	1.08538	1.08526	1.08537	30	0	0
2024.03.20	10:40:00	1.08537	1.08537	1.08526	1.08532	26	0	0
2024.03.20	10:41:00	1.08532	1.08542	1.08531	1.08538	14	0	1
2024.03.20	10:42:00	1.08538	1.08546	1.08538	1.08539	36	0	1
2024.03.20	10:43:00	1.08539	1.08540	1.08537	1.08538	11	0	2
2024.03.20	10:44:00	1.08538	1.08539	1.08532	1.08532	18	0	1
2024.03.20	10:45:00	1.08532	1.08532	1.08523	1.08526	40	0	1
2024.03.20	10:46:00	1.08525	1.08533	1.08523	1.08532	23	0	1
2024.03.20	10:47:00	1.08532	1.08532	1.08519	1.08521	27	0	1
2024.03.20	10:48:00	1.08521	1.08533	1.08520	1.08525	22	0	1
2024.03.20	10:49:00	1.08525	1.08532	1.08520	1.08526	23	0	1
2024.03.20	10:50:00	1.08526	1.08530	1.08520	1.08526	14	0	1
2024.03.20	10:51:00	1.08526	1.08526	1.08507	1.08507	27	0	0
2024.03.20	10:52:00	1.08505	1.08511	1.08501	1.08507	36	0	0
2024.03.20	10:53:00	1.08507	1.08507	1.08502	1.08505	14	0	1
2024.03.20	10:54:00	1.08505	1.08508	1.08501	1.08502	23	0	0
2024.03.20	10:55:00	1.08502	1.08505	1.08501	1.08503	7	0	1
2024.03.20	10:56:00	1.08503	1.08510	1.08502	1.08510	11	0	1
2024.03.20	10:57:00	1.08510	1.08524	1.08510	1.08519	40	0	0
2024.03.20	10:58:00	1.08519	1.08531	1.08519	1.08525	29	0	0
2024.03.20	10:59:00	1.08525	1.08529	1.08516	1.08522	26	0	1
2024.03.20	11:00:00	1.08522	1.08523	1.08505	1.08510	48	0	0
2024.03.20	11:01:00	1.08510	1.08511	1.08498	1.08500	37	0	0
2024.03.20	11:02:00	1.08500	1.08506	1.08485	1.08485	38	0	0
2024.03.20	11:03:00	1.08486	1.08490	1.08477	1.08478	37	0	1
2024.03.20	11:04:00	1.08478	1.08480	1.08475	1.08475	24	0	1
2024.03.20	11:05:00	1.08475	1.08477	1.08474	1.08474	19	0	1
2024.03.20	11:06:00	1.08474	1.08474	1.08459	1.08461	16	0	1
2024.03.20	11:07:00	1.08461	1.08465	1.08450	1.08450	20	0	1
2024.03.20	11:08:00	1.08450	1.08454	1.08445	1.08445	33	0	1
2024.03.20	11:09:00	1.08445	1.08445	1.08420	1.08421	38	0	0
2024.03.20	11:10:00	1.08423	1.08428	1.08400	1.08404	43	0	0
2024.03.20	11:11:00	1.08404	1.08405	1.08393	1.08394	41	0	0
2024.03.20	11:12:00	1.08394	1.08408	1.08390	1.08394	68	0	0
2024.03.20	11:13:00	1.08394	1.08405	1.08388	1.08403	62	0	0
2024.03.20	11:14:00	1.08403	1.08405	1.08393	1.08397	44	0	0
2024.03.20	11:15:00	1.08398	1.08416	1.08396	1.08416	38	0	0
2024.03.20	11:16:00	1.08411	1.08432	1.08410	1.08427	78	0	0
2024.03.20	11:17:00	1.08427	1.08428	1.08416	1.08419	45	0	0
2024.03.20	11:18:00	1.08421	1.08431	1.08420	1.08427	32	0	0
2024.03.20	11:19:00	1.08427	1.08432	1.08422	1.08427	33	0	0
2024.03.20	11:20:00	1.08427	1.08427	1.08420	1.08422	38	0	0
2024.03.20	11:21:00	1.08422	1.08422	1.08411	1.08413	46	0	0
2024.03.20	11:22:00	1.08416	1.08426	1.08415	1.08415	49	0	0
2024.03.20	11:23:00	1.08414	1.08420	1.08402	1.08403	26	0	0
2024.03.20	11:24:00	1.08407	1.08411	1.08402	1.08405	28	0	0
2024.03.20	11:25:00	1.08405	1.08413	1.08401	1.08407	26	0	1
2024.03.20	11:26:00	1.08407	1.08424	1.08407	1.08424	28	0	0
2024.03.20	11:27:00	1.08423	1.08432	1.08421	1.08430	31	0	0
2024.03.20	11:28:00	1.08430	1.08443	1.08428	1.08439	28	0	0
2024.03.20	11:29:00	1.08439	1.08441	1.08437	1.08440	30	0	0
2024.03.20	11:30:00	1.08440	1.08442	1.08433	1.08437	34	0	0
2024.03.20	11:31:00	1.08437	1.08439	1.08429	1.08439	34	0	0
2024.03.20	11:32:00	1.08439	1.08440	1.08435	1.08438	26	0	0
2024.03.20	11:33:00	1.08438	1.08438	1.08431	1.08431	23	0	0
2024.03.20	11:34:00	1.08431	1.08433	1.08421	1.08433	38	0	0
2024.03.20	11:35:00	1.08433	1.08437	1.08431	1.08437	27	0	0
2024.03.20	11:36:00	1.08437	1.08442	1.08437	1.08437	25	0	0
2024.03.20	11:37:00	1.08436	1.08438	1.08428	1.08429	29	0	0
2024.03.20	11:38:00	1.08428	1.08442	1.08428	1.08441	51	0	0
2024.03.20	11:39:00	1.08441	1.08444	1.08437	1.08439	34	0	0
2024.03.20	11:40:00	1.08440	1.08445	1.08438	1.08443	36	0	0
2024.03.20	11:41:00	1.08443	1.08450	1.08443	1.08450	21	0	0
2024.03.20	11:42:00	1.08449	1.08451	1.08443	1.08445	44	0	0
2024.03.20	11:43:00	1.08445	1.08445	1.08430	1.08430	20	0	0
2024.03.20	11:44:00	1.08430	1.08430	1.08412	1.08422	35	0	0
2024.03.20	11:45:00	1.08422	1.08424	1.08413	1.08417	39	0	1
2024.03.20	11:46:00	1.08417	1.08418	1.08409	1.08413	30	0	0
2024.03.20	11:47:00	1.08413	1.08417	1.08403	1.08404	35	0	0
2024.03.20	11:48:00	1.08404	1.08409	1.08401	1.08404	45	0	1
2024.03.20	11:49:00	1.08404	1.08411	1.08397	1.08397	30	0	1
2024.03.20	11:50:00	1.08397	1.08399	1.08383	1.08383	37	0	0
2024.03.20	11:51:00	1.08383	1.08384	1.08382	1.08382	14	0	1
2024.03.20	11:52:00	1.08382	1.08390	1.08380	1.08388	39	0	1
2024.03.20	11:53:00	1.08388	1.08394	1.08379	1.08379	36	0	0
2024.03.20	11:54:00	1.08379	1.08395	1.08377	1.08383	41	0	0
2024.03.20	11:55:00	1.08382	1.08386	1.08374	1.08375	41	0	0
2024.03.20	11:56:00	1.08374	1.08375	1.08365	1.08367	30	0	0
2024.03.20	11:57:00	1.08367	1.08375	1.08364	1.08374	37	0	0
2024.03.20	11:58:00	1.08374	1.08379	1.08370	1.08378	39	0	0
2024.03.20	11:59:00	1.08378	1.08391	1.08378	1.08390	32	0	1
2024.03.20	12:00:00	1.08390	1.08398	1.08381	1.08383	39	0	0
2024.03.20	12:01:00	1.08383	1.08387	1.08380	1.08385	29	0	0
2024.03.20	12:02:00	1.08386	1.08387	1.08379	1.08381	45	0	0
2024.03.20	12:03:00	1.08381	1.08387	1.08377	1.08387	31	0	0
2024.03.20	12:04:00	1.08386	1.08387	1.08382	1.08384	20	0	1
2024.03.20	12:05:00	1.08384	1.08388	1.08365	1.08367	43	0	0
2024.03.20	12:06:00	1.08367	1.08378	1.08367	1.08378	22	0	1
2024.03.20	12:07:00	1.08382	1.08383	1.08368	1.08383	35	0	0
2024.03.20	12:08:00	1.08383	1.08389	1.08366	1.08367	61	0	0
2024.03.20	12:09:00	1.08367	1.08379	1.08367	1.08377	19	0	1
2024.03.20	12:10:00	1.08377	1.08384	1.08377	1.08382	27	0	0
2024.03.20	12:11:00	1.08382	1.08390	1.08382	1.08388	31	0	1
2024.03.20	12:12:00	1.08391	1.08408	1.08390	1.08404	42	0	0
2024.03.20	12:13:00	1.08404	1.08406	1.08398	1.08402	30	0	0
2024.03.20	12:14:00	1.08402	1.08419	1.08401	1.08419	36	0	0
2024.03.20	12:15:00	1.08419	1.08419	1.08410	1.08415	46	0	0
2024.03.20	12:16:00	1.08415	1.08415	1.08403	1.08406	32	0	0
2024.03.20	12:17:00	1.08406	1.08414	1.08406	1.08413	28	0	0
2024.03.20	12:18:00	1.08413	1.08416	1.08409	1.08416	36	0	0
2024.03.20	12:19:00	1.08416	1.08416	1.08408	1.08414	24	0	0
2024.03.20	12:20:00	1.08414	1.08416	1.08412	1.08413	26	0	1
2024.03.20	12:21:00	1.08413	1.08414	1.08407	1.08409	23	0	0
2024.03.20	12:22:00	1.08409	1.08415	1.08407	1.08407	10	0	0
2024.03.20	12:23:00	1.08407	1.08407	1.08398	1.08399	24	0	1
2024.03.20	12:24:00	1.08399	1.08403	1.08392	1.08394	24	0	1
2024.03.20	12:25:00	1.08394	1.08414	1.08393	1.08414	42	0	1
2024.03.20	12:26:00	1.08414	1.08422	1.08414	1.08422	26	0	0
2024.03.20	12:27:00	1.08422	1.08422	1.08409	1.08414	31	0	0
2024.03.20	12:28:00	1.08414	1.08417	1.08411	1.08415	22	0	0
2024.03.20	12:29:00	1.08415	1.08423	1.08415	1.08423	37	0	0
2024.03.20	12:30:00	1.08426	1.08427	1.08423	1.08425	16	0	0
2024.03.20	12:31:00	1.08425	1.08428	1.08421	1.08422	14	0	0
2024.03.20	12:32:00	1.08422	1.08426	1.08420	1.08422	33	0	0
2024.03.20	12:33:00	1.08422	1.08423	1.08409	1.08411	39	0	0
2024.03.20	12:34:00	1.08411	1.08414	1.08403	1.08406	33	0	0
2024.03.20	12:35:00	1.08406	1.08414	1.08406	1.08410	26	0	0
2024.03.20	12:36:00	1.08410	1.08421	1.08410	1.08421	34	0	0
2024.03.20	12:37:00	1.08421	1.08421	1.08403	1.08406	40	0	0
2024.03.20	12:38:00	1.08406	1.08406	1.08400	1.08401	18	0	0
2024.03.20	12:39:00	1.08401	1.08405	1.08398	1.08405	24	0	0
2024.03.20	12:40:00	1.08404	1.08409	1.08400	1.08406	33	0	0
2024.03.20	12:41:00	1.08406	1.08409	1.08399	1.08405	31	0	0
2024.03.20	12:42:00	1.08404	1.08405	1.08392	1.08392	24	0	0
2024.03.20	12:43:00	1.08390	1.08391	1.08384	1.08387	18	0	0
2024.03.20	12:44:00	1.08388	1.08397	1.08388	1.08390	23	0	1
2024.03.20	12:45:00	1.08390	1.08398	1.08390	1.08395	29	0	0
2024.03.20	12:46:00	1.08394	1.08395	1.08388	1.08388	23	0	0
2024.03.20	12:47:00	1.08388	1.08395	1.08388	1.08390	14	0	1
2024.03.20	12:48:00	1.08393	1.08394	1.08389	1.08394	24	0	2
2024.03.20	12:49:00	1.08394	1.08395	1.08393	1.08394	11	0	2
2024.03.20	12:50:00	1.08395	1.08401	1.08393	1.08397	22	0	1
2024.03.20	12:51:00	1.08397	1.08397	1.08388	1.08388	14	0	1
2024.03.20	12:52:00	1.08388	1.08400	1.08388	1.08396	29	0	0
2024.03.20	12:53:00	1.08396	1.08398	1.08392	1.08394	26	0	0
2024.03.20	12:54:00	1.08394	1.08397	1.08390	1.08391	29	0	0
2024.03.20	12:55:00	1.08391	1.08396	1.08391	1.08395	27	0	0
2024.03.20	12:56:00	1.08396	1.08408	1.08395	1.08403	31	0	1
2024.03.20	12:57:00	1.08403	1.08412	1.08399	1.08399	23	0	1
2024.03.20	12:58:00	1.08399	1.08408	1.08398	1.08400	18	0	0
2024.03.20	12:59:00	1.08400	1.08400	1.08394	1.08396	34	0	1
2024.03.20	13:00:00	1.08395	1.08402	1.08390	1.08400	30	0	1
2024.03.20	13:01:00	1.08400	1.08406	1.08398	1.08405	21	0	0
2024.03.20	13:02:00	1.08405	1.08410	1.08403	1.08408	24	0	0
2024.03.20	13:03:00	1.08408	1.08428	1.08408	1.08428	25	0	0
2024.03.20	13:04:00	1.08428	1.08428	1.08416	1.08427	31	0	0
2024.03.20	13:05:00	1.08427	1.08431	1.08418	1.08418	47	0	0
2024.03.20	13:06:00	1.08418	1.08425	1.08413	1.08425	42	0	1
2024.03.20	13:07:00	1.08425	1.08430	1.08423	1.08429	39	0	1
2024.03.20	13:08:00	1.08428	1.08430	1.08425	1.08425	28	0	2
2024.03.20	13:09:00	1.08425	1.08429	1.08423	1.08428	36	0	2
2024.03.20	13:10:00	1.08428	1.08429	1.08420	1.08425	21	0	2
2024.03.20	13:11:00	1.08424	1.08430	1.08424	1.08428	22	0	1
2024.03.20	13:12:00	1.08428	1.08428	1.08419	1.08421	18	0	1
2024.03.20	13:13:00	1.08421	1.08425	1.08419	1.08424	30	0	2
2024.03.20	13:14:00	1.08424	1.08425	1.08418	1.08418	11	0	2
2024.03.20	13:15:00	1.08418	1.08425	1.08414	1.08414	36	0	1
2024.03.20	13:16:00	1.08413	1.08416	1.08413	1.08414	20	0	1
2024.03.20	13:17:00	1.08413	1.08414	1.08392	1.08393	20	0	1
2024.03.20	13:18:00	1.08393	1.08394	1.08388	1.08393	20	0	1
2024.03.20	13:19:00	1.08394	1.08395	1.08384	1.08384	31	0	0
2024.03.20	13:20:00	1.08384	1.08384	1.08372	1.08374	32	0	0
2024.03.20	13:21:00	1.08374	1.08380	1.08370	1.08379	25	0	0
2024.03.20	13:22:00	1.08379	1.08393	1.08379	1.08384	17	0	0
2024.03.20	13:23:00	1.08384	1.08400	1.08383	1.08400	28	0	0
2024.03.20	13:24:00	1.08400	1.08400	1.08384	1.08386	22	0	0
2024.03.20	13:25:00	1.08386	1.08389	1.08384	1.08384	17	0	0
2024.03.20	13:26:00	1.08384	1.08392	1.08384	1.08392	17	0	1
2024.03.20	13:27:00	1.08392	1.08398	1.08392	1.08398	9	0	0
2024.03.20	13:28:00	1.08398	1.08408	1.08396	1.08408	14	0	1
2024.03.20	13:29:00	1.08408	1.08409	1.08406	1.08407	15	0	1
2024.03.20	13:30:00	1.08406	1.08407	1.08400	1.08402	15	0	0
2024.03.20	13:31:00	1.08400	1.08408	1.08400	1.08405	14	0	1
2024.03.20	13:32:00	1.08405	1.08411	1.08405	1.08409	15	0	2
2024.03.20	13:33:00	1.08409	1.08421	1.08409	1.08420	24	0	1
2024.03.20	13:34:00	1.08420	1.08424	1.08419	1.08423	14	0	1
2024.03.20	13:35:00	1.08423	1.08430	1.08413	1.08413	36	0	1
2024.03.20	13:36:00	1.08413	1.08413	1.08409	1.08409	9	0	2
2024.03.20	13:37:00	1.08409	1.08415	1.08409	1.08411	9	0	1
2024.03.20	13:38:00	1.08411	1.08417	1.08410	1.08412	29	0	0
2024.03.20	13:39:00	1.08412	1.08414	1.08404	1.08414	15	0	0
2024.03.20	13:40:00	1.08414	1.08414	1.08410	1.08413	10	0	1
2024.03.20	13:41:00	1.08414	1.08416	1.08410	1.08415	17	0	2
2024.03.20	13:42:00	1.08415	1.08417	1.08408	1.08409	18	0	1
2024.03.20	13:43:00	1.08409	1.08417	1.08409	1.08415	20	0	1
2024.03.20	13:44:00	1.08415	1.08423	1.08413	1.08421	24	0	0
2024.03.20	13:45:00	1.08421	1.08423	1.08412	1.08413	15	0	0
2024.03.20	13:46:00	1.08413	1.08417	1.08412	1.08415	25	0	0
2024.03.20	13:47:00	1.08415	1.08420	1.08415	1.08419	11	0	0
2024.03.20	13:48:00	1.08419	1.08427	1.08419	1.08425	21	0	1
2024.03.20	13:49:00	1.08425	1.08427	1.08418	1.08421	35	0	1
2024.03.20	13:50:00	1.08421	1.08427	1.08419	1.08427	33	0	0
2024.03.20	13:51:00	1.08427	1.08432	1.08425	1.08426	18	0	1
2024.03.20	13:52:00	1.08426	1.08426	1.08414	1.08421	34	0	0
2024.03.20	13:53:00	1.08422	1.08432	1.08422	1.08425	29	0	1
2024.03.20	13:54:00	1.08425	1.08437	1.08425	1.08434	25	0	0
2024.03.20	13:55:00	1.08434	1.08436	1.08432	1.08434	25	0	1
2024.03.20	13:56:00	1.08434	1.08435	1.08408	1.08408	40	0	1
2024.03.20	13:57:00	1.08408	1.08414	1.08408	1.08414	19	0	1
2024.03.20	13:58:00	1.08414	1.08424	1.08413	1.08423	33	0	1
2024.03.20	13:59:00	1.08423	1.08426	1.08421	1.08426	12	0	2
2024.03.20	14:00:00	1.08426	1.08442	1.08426	1.08440	37	0	0
2024.03.20	14:01:00	1.08440	1.08443	1.08433	1.08438	31	0	0
2024.03.20	14:02:00	1.08438	1.08440	1.08433	1.08436	36	0	0
2024.03.20	14:03:00	1.08435	1.08445	1.08435	1.08439	32	0	1
2024.03.20	14:04:00	1.08439	1.08440	1.08427	1.08428	20	0	1
2024.03.20	14:05:00	1.08429	1.08430	1.08423	1.08426	16	0	0
2024.03.20	14:06:00	1.08426	1.08426	1.08420	1.08424	25	0	1
2024.03.20	14:07:00	1.08424	1.08426	1.08419	1.08419	35	0	1
2024.03.20	14:08:00	1.08419	1.08425	1.08419	1.08423	34	0	0
2024.03.20	14:09:00	1.08423	1.08425	1.08418	1.08423	29	0	0
2024.03.20	14:10:00	1.08423	1.08428	1.08422	1.08423	25	0	0
2024.03.20	14:11:00	1.08423	1.08423	1.08413	1.08413	27	0	0
2024.03.20	14:12:00	1.08413	1.08414	1.08402	1.08404	27	0	1
2024.03.20	14:13:00	1.08405	1.08414	1.08405	1.08413	9	0	0
2024.03.20	14:14:00	1.08414	1.08417	1.08414	1.08417	5	0	1
2024.03.20	14:15:00	1.08417	1.08417	1.08406	1.08409	18	0	0
2024.03.20	14:16:00	1.08408	1.08412	1.08406	1.08412	20	0	0
2024.03.20	14:17:00	1.08412	1.08416	1.08411	1.08413	24	0	0
2024.03.20	14:18:00	1.08413	1.08418	1.08411	1.08416	20	0	1
2024.03.20	14:19:00	1.08416	1.08420	1.08410	1.08415	32	0	0
2024.03.20	14:20:00	1.08415	1.08420	1.08411	1.08417	43	0	0
2024.03.20	14:21:00	1.08417	1.08423	1.08414	1.08418	29	0	1
2024.03.20	14:22:00	1.08418	1.08427	1.08418	1.08418	26	0	0
2024.03.20	14:23:00	1.08418	1.08426	1.08418	1.08423	38	0	1
2024.03.20	14:24:00	1.08423	1.08431	1.08421	1.08430	26	0	0
2024.03.20	14:25:00	1.08430	1.08430	1.08421	1.08423	19	0	1
2024.03.20	14:26:00	1.08423	1.08428	1.08419	1.08419	25	0	2
2024.03.20	14:27:00	1.08419	1.08428	1.08419	1.08425	20	0	1
2024.03.20	14:28:00	1.08425	1.08429	1.08421	1.08426	29	0	0
2024.03.20	14:29:00	1.08426	1.08428	1.08424	1.08426	28	0	0
2024.03.20	14:30:00	1.08427	1.08430	1.08414	1.08414	46	0	0
2024.03.20	14:31:00	1.08415	1.08421	1.08414	1.08420	34	0	0
2024.03.20	14:32:00	1.08420	1.08422	1.08413	1.08417	36	0	1
2024.03.20	14:33:00	1.08416	1.08416	1.08407	1.08415	32	0	0
2024.03.20	14:34:00	1.08415	1.08420	1.08412	1.08413	26	0	0
2024.03.20	14:35:00	1.08413	1.08416	1.08409	1.08409	21	0	1
2024.03.20	14:36:00	1.08410	1.08410	1.08407	1.08408	24	0	0
2024.03.20	14:37:00	1.08408	1.08417	1.08408	1.08409	36	0	0
2024.03.20	14:38:00	1.08408	1.08408	1.08397	1.08398	23	0	0
2024.03.20	14:39:00	1.08398	1.08402	1.08378	1.08380	45	0	0
2024.03.20	14:40:00	1.08380	1.08399	1.08379	1.08394	47	0	0
2024.03.20	14:41:00	1.08394	1.08406	1.08392	1.08400	57	0	0
2024.03.20	14:42:00	1.08400	1.08401	1.08397	1.08399	32	0	0
2024.03.20	14:43:00	1.08399	1.08400	1.08398	1.08399	15	0	2
2024.03.20	14:44:00	1.08401	1.08410	1.08400	1.08409	27	0	1
2024.03.20	14:45:00	1.08409	1.08411	1.08399	1.08400	44	0	0
2024.03.20	14:46:00	1.08400	1.08420	1.08400	1.08420	44	0	0
2024.03.20	14:47:00	1.08420	1.08430	1.08419	1.08430	30	0	1
2024.03.20	14:48:00	1.08430	1.08440	1.08430	1.08440	10	0	1
2024.03.20	14:49:00	1.08439	1.08440	1.08405	1.08408	35	0	0
2024.03.20	14:50:00	1.08408	1.08421	1.08399	1.08403	56	0	1
2024.03.20	14:51:00	1.08403	1.08426	1.08402	1.08424	42	0	0
2024.03.20	14:52:00	1.08423	1.08431	1.08422	1.08428	40	0	0
2024.03.20	14:53:00	1.08428	1.08433	1.08424	1.08432	32	0	0
2024.03.20	14:54:00	1.08433	1.08439	1.08432	1.08437	22	0	1
2024.03.20	14:55:00	1.08434	1.08447	1.08434	1.08442	25	0	0
2024.03.20	14:56:00	1.08442	1.08449	1.08442	1.08443	27	0	0
2024.03.20	14:57:00	1.08443	1.08445	1.08415	1.08416	48	0	0
2024.03.20	14:58:00	1.08417	1.08419	1.08403	1.08418	43	0	0
